user_id,posted,item_id,recommend,sentiment_analysis
TheOneSlug,2014,221100,True,2
TheOneSlug,2014,240,True,2
XZAGR,2015,252950,True,0
XZAGR,2014,242050,True,2
XZAGR,2014,33460,True,2
Smeegan,2015,94200,True,2
Smeegan,2015,269370,True,2
Smeegan,2014,249650,False,0
Smeegan,2014,301520,True,2
Smeegan,2014,286200,False,0
Smeegan,2015,311210,True,0
Smeegan,2014,297110,False,2
76561198051772381,2015,287390,True,2
76561198067030650,2015,440,True,1
g0dkiller,2013,108710,True,1
g0dkiller,2012,91700,True,2
g0dkiller,2011,440,True,1
76561198053114643,2014,244850,True,2
76561198053114643,2014,230410,True,2
76561198065978480,2015,233250,True,2
76561198065978480,2014,208090,True,2
cheekypig55,2015,245130,False,0
cheekypig55,2015,242860,True,2
cheekypig55,2015,227940,True,0
cheekypig55,2014,33930,True,0
cheekypig55,2014,244850,True,2
cheekypig55,2013,236390,True,2
76561198086119658,2014,311140,False,0
76561198086119658,2014,7830,True,0
aussiead,2014,232430,True,2
TheWorstBaker,2015,271590,True,0
TheWorstBaker,2015,2280,True,0
TheWorstBaker,2015,388520,False,2
TheWorstBaker,2015,344140,True,1
middablue,2014,730,True,1
middablue,2014,4000,True,1
76561198093938729,2014,50300,True,2
TheCrypticWolf,2014,242760,False,0
76561198046696947,2014,570,True,0
76561198064247736,2015,244850,False,2
76561198064247736,2015,4000,True,2
76561198029266488,2014,105600,True,2
lukebourne84,2014,241930,True,2
lukebourne84,2014,218620,True,1
lukebourne84,2014,49520,True,2
76561198053443436,2015,388090,True,0
76561198043026878,2014,244850,True,2
76561198098025074,2015,239140,True,2
Dovahjumper,2014,99900,True,2
cocacolax12,2015,319630,True,2
cocacolax12,2015,209650,True,2
theenigmaticphicist,2015,391540,True,2
theenigmaticphicist,2013,620,True,2
theenigmaticphicist,2013,1840,True,2
seantheextraprawnsheepguy,2013,47810,True,2
seantheextraprawnsheepguy,2015,233860,True,2
seantheextraprawnsheepguy,2013,221910,True,2
seantheextraprawnsheepguy,2015,255710,True,2
seantheextraprawnsheepguy,2013,207610,True,2
seantheextraprawnsheepguy,2013,4000,True,2
seantheextraprawnsheepguy,2013,113200,True,0
seantheextraprawnsheepguy,2012,57690,True,2
seantheextraprawnsheepguy,2011,57900,True,2
seantheextraprawnsheepguy,2011,22200,True,2
keth98,2014,218620,True,1
keth98,2015,331200,True,2
THEGHOST646,2014,12830,True,2
THEGHOST646,2014,10180,True,2
THEGHOST646,2014,209160,True,0
THEGHOST646,2014,318430,True,2
scarytankman10,2014,55230,True,2
scarytankman10,2013,211820,True,2
TheHolyPotato57,2015,304930,True,0
TheHolyPotato57,2013,4000,True,1
TheHolyPotato57,2015,207140,True,1
TheIonForge,2014,550,True,0
TheIonForge,2014,4000,True,2
76561198057981752,2013,440,True,1
thelonewolfk32,2014,72850,True,1
76561198093265305,2015,341800,True,2
TheMadAussieUchiha,2014,22180,True,2
TheMadAussieUchiha,2013,227100,True,2
TheMadAussieUchiha,2013,4000,True,2
76561198057367979,2015,206420,True,1
76561198057367979,2014,221910,True,2
TheMurderMoose,2014,211420,True,2
Thenakidninja,2015,311210,True,1
theninjallama,2015,233450,True,0
ryalln,2015,730,True,0
76561198065663621,2015,730,True,2
TheFearless,2014,249050,True,2
TheFearless,2013,222730,True,2
TheFearless,2013,570,True,2
Like_A_Director,2014,210550,False,2
76561198019117351,2014,231430,True,2
EPGPenguin,2015,202970,False,1
EPGPenguin,2015,200210,False,0
EPGPenguin,2013,230410,True,2
76561198065681169,2015,105600,True,2
76561198066722009,2014,113200,True,2
76561198044042065,2015,204300,False,0
76561198044042065,2014,49520,True,2
76561198161407932,2015,370100,False,1
76561198161407932,2015,221300,True,1
76561198161407932,2015,363970,True,2
76561198161407932,2015,440,True,2
ThereSheBlows,2015,48705,True,2
ThereSheBlows,2014,4000,True,2
ThereSheBlows,2015,242860,True,2
ThereSheBlows,2015,377160,True,2
ThereSheBlows,2015,221100,False,0
ThereSheBlows,2015,230410,True,2
ThereSheBlows,2015,251570,False,2
RevivedShadow,2015,305620,True,2
RevivedShadow,2015,301520,False,0
RevivedShadow,2015,334230,True,2
RevivedShadow,2015,299360,True,0
RevivedShadow,2015,346010,True,2
76561198056640740,2015,730,True,1
76561198056640740,2014,4000,True,1
76561198056640740,2015,218620,True,2
76561198056640740,2015,252490,True,1
76561198056640740,2015,72850,True,0
76561198056640740,2015,238430,True,0
76561198056640740,2014,224260,True,2
76561198013459229,2015,374570,True,1
theservant,2015,244850,False,2
theservant,2015,346110,False,0
reedrulz,2014,214830,True,2
reedrulz,2015,324170,True,2
TheTim,2014,229580,True,0
Theusmellthis,2014,261640,True,2
Theusmellthis,2014,322330,True,1
Theusmellthis,2013,219740,True,2
thevalleykids,2014,222880,True,2
thevalleykids,2015,244930,True,2
thevalleykids,2015,295110,True,2
thevalleykids,2014,227940,True,2
heyykids,2015,313340,True,2
TheyCallMeDaRrk,2015,440,True,1
TheyCallMeDaRrk,2015,237930,True,1
TheyCallMeDaRrk,2013,24740,True,2
TheyCallMeDaRrk,2014,15750,True,2
TheyCallMeDaRrk,2015,730,False,0
TheyCallMeDaRrk,2015,8870,True,2
TheyCallMeDaRrk,2015,317710,True,1
TheyCallMeDaRrk,2014,216250,False,0
76561198009005804,2013,248820,True,2
76561198122884898,2014,440,True,2
76561198122884898,2014,238430,True,2
76561198122884898,2014,233720,True,2
76561198122884898,2014,440,True,2
76561198122884898,2014,238430,True,2
76561198122884898,2014,233720,True,2
the_horseman,2015,211420,True,2
the_horseman,2015,205100,True,0
the_horseman,2015,239450,False,1
the_horseman,2014,283880,True,2
the_horseman,2013,17470,True,2
the_horseman,2013,47790,True,1
Skirin200,2015,440,False,1
Skirin200,2014,4000,True,2
76561198125983083,2014,440,True,0
76561198125983083,2014,1250,True,0
76561198068667319,2014,220160,True,2
code_maikel,2014,233740,True,2
code_maikel,2014,440,True,2
code_maikel,2014,4000,True,2
code_maikel,2014,200210,True,2
76561198077113035,2015,209650,True,2
76561198077113035,2014,202970,True,2
76561198077113035,2014,550,True,0
ryhtb4k3iwtgpiw3hq4,2013,440,True,2
Thrasharrl,2015,207140,True,2
Thrasharrl,2015,212680,True,0
Thrasharrl,2014,304930,True,2
Thrasharrl,2014,570,True,2
Thrasharrl,2013,211820,True,2
thrillder,2015,730,True,2
thrillder,2014,218620,True,0
thrillder,2015,219150,True,0
thrillder,2015,233130,True,2
thrillder,2013,440,True,1
thrillder,2014,265630,True,1
thrillder,2015,72850,True,1
Thisisareallylongurladdress,2015,356670,True,1
Thisisareallylongurladdress,2013,42910,True,1
Thisisareallylongurladdress,2014,221100,True,1
Thisisareallylongurladdress,2013,248820,True,0
Thisisareallylongurladdress,2012,440,True,2
OfficialVinyldash,2014,265630,True,1
OfficialVinyldash,2014,219700,True,1
OfficialVinyldash,2014,244850,True,1
OfficialVinyldash,2013,235400,True,2
OfficialVinyldash,2014,94400,True,1
OfficialVinyldash,2013,241540,True,2
FuriousTheMonkeyBoy,2011,33930,True,2
FuriousTheMonkeyBoy,2011,1250,True,2
Chezburgar7300,2015,359050,True,2
Chezburgar7300,2015,220200,True,0
Chezburgar7300,2014,440,True,1
Chezburgar7300,2014,259080,True,0
Chezburgar7300,2013,42910,True,2
Chezburgar7300,2014,214190,True,2
Chezburgar7300,2015,242920,True,0
Chezburgar7300,2014,8190,True,2
76561198087966210,2014,4000,True,2
tanryanrachmat,2015,730,True,1
tigerout,2015,221100,False,2
76561198083174273,2013,99900,True,2
Mutivate,2015,620,True,1
76561198042649425,2013,48000,True,2
IkillNoobs1000x,2015,295270,False,2
WatchAnimeEveryDay,2015,730,True,2
WatchAnimeEveryDay,2015,230410,False,2
WatchAnimeEveryDay,2015,304930,False,2
WatchAnimeEveryDay,2015,248570,True,2
WatchAnimeEveryDay,2014,4000,True,2
WatchAnimeEveryDay,2013,440,True,2
76561198111408860,2014,730,True,2
76561198062267241,2015,405170,True,2
76561198062267241,2015,298520,True,2
76561198062267241,2014,211820,True,2
76561198062267241,2013,49520,True,2
76561198062267241,2012,4000,True,2
76561198062267241,2015,282140,True,2
76561198062267241,2015,218620,True,2
76561198062267241,2015,383580,True,2
76561198062267241,2012,55230,True,1
smokecoaleveryday,2014,305620,True,2
timasaurus,2014,25890,True,2
timasaurus,2013,33930,True,2
timasaurus,2012,7660,True,2
timasaurus,2014,270170,True,2
76561198088209407,2014,253430,False,0
76561198088209407,2014,72850,True,2
76561198088209407,2014,312010,True,2
76561198088209407,2014,251570,True,2
76561198017841947,2014,292780,True,2
gayanimeguy,2015,24780,True,2
gayanimeguy,2015,380600,True,2
gayanimeguy,2014,212070,True,2
gayanimeguy,2014,295770,True,2
76561198039397758,2015,105600,True,2
76561198039397758,2015,242680,True,1
76561198039397758,2013,219150,True,0
time4b,2013,50300,True,2
time4b,2013,41500,True,2
76561198046274386,2013,17410,True,2
76561198046274386,2013,17390,True,1
76561198046274386,2013,221260,True,2
76561198084725400,2015,730,False,2
76561198084725400,2013,109400,True,0
DrCrackers,2015,440,True,2
76561198066105606,2014,570,True,2
tinyrickexclamationmark,2015,380,True,1
tinyrickexclamationmark,2015,220,True,1
tinyrickexclamationmark,2015,205100,True,1
tinyrickexclamationmark,2015,730,True,1
tinyrickexclamationmark,2015,233450,True,1
Tismatty,2014,251870,True,2
NerdsRepublic-ID-Titch22,2014,49520,True,2
76561198039192872,2015,47410,True,2
76561198028408815,2014,274310,True,2
taijikeron,2014,249130,True,1
GrifforkAndZeo,2014,209080,True,2
76561198064432296,2014,440,True,2
TheAnonymous15,2014,24010,True,2
TheAnonymous15,2015,4000,True,2
TheAnonymous15,2015,730,True,2
76561198077267655,2014,440,True,2
tnt_zombie,2015,377160,True,1
tnt_zombie,2014,227480,True,2
kmkm2op,2015,268750,True,2
thetoaste,2015,440,True,1
Tuddddddddd,2014,440,True,1
tobydespankengine,2015,218230,True,1
tobydespankengine,2015,386360,True,1
tobydespankengine,2014,235460,True,1
Nishimura,2014,730,True,1
Nishimura,2014,570,True,0
Nishimura,2014,550,True,2
Nishimura,2013,8190,True,2
76561198071502897,2014,300040,True,2
toeler,2015,344850,False,2
toeler,2015,391540,False,0
ginntron,2014,8870,True,1
ginntron,2011,440,True,2
ginntron,2010,48700,True,2
PugsAus,2014,440,True,2
PugsAus,2014,222730,True,2
PugsAus,2014,258970,False,2
Vulcan21,2014,252490,True,2
Tohic,2015,200710,True,2
76561198063180532,2015,252450,True,0
76561198063180532,2015,346010,True,2
76561198063180532,2015,368160,True,0
76561198063180532,2015,322910,False,2
76561198063180532,2015,344770,True,2
76561198063180532,2015,286260,True,2
76561198063180532,2015,269250,True,1
76561198063180532,2015,294860,True,2
76561198063180532,2015,262060,True,2
76561198063180532,2014,313730,True,0
toliman,2014,246090,False,2
toliman,2013,8930,True,2
toliman,2011,32370,True,1
toliman,2011,39120,True,2
toliman,2011,24980,True,2
TomThehTmoT,2015,440,True,2
TomThehTmoT,2014,298600,True,2
TomThehTmoT,2013,4000,True,2
TomThehTmoT,2015,339800,True,2
TomThehTmoT,2014,319510,True,2
TomThehTmoT,2014,324170,True,2
76561198010900889,2014,222730,False,1
76561198010900889,2014,313340,True,2
76561198010900889,2014,48000,True,2
76561198010900889,2014,210770,False,2
76561198010900889,2014,17300,True,2
76561198010900889,2014,440,True,0
76561198010900889,2014,201790,True,2
GayTom,2015,49520,True,2
GayTom,2014,334660,True,2
76561198097341253,2014,440,True,2
tomdownunder,2014,4000,True,2
tomeyoung,2014,287450,True,2
tomeyoung,2014,227300,True,2
tomeyoung,2014,570,True,2
tomeyoung,2015,221380,True,2
tomeyoung,2014,304930,True,2
tommyaka,2014,245550,True,2
tommyaka,2014,250900,True,2
tommyaka,2012,570,True,2
76561197993654066,2015,208650,True,2
76561198173473351,2015,440,True,2
76561198108059051,2014,105600,True,2
76561198108059051,2014,301520,True,2
76561198108059051,2015,385770,True,2
76561198108059051,2015,298240,True,2
76561198108059051,2015,302830,True,2
76561198044223034,2015,231430,True,1
76561198044223034,2015,242760,True,1
76561198042246940,2014,4000,True,2
DerpyMineTurtle,2013,4000,True,2
DerpyMineTurtle,2015,346110,False,0
DerpyMineTurtle,2015,227940,False,0
12223536,2015,242880,False,1
12223536,2012,570,True,1
76561198031480846,2014,46540,True,0
76561198031480846,2014,105600,True,2
toodybb,2014,730,True,2
76561198035180166,2014,263440,True,2
76561198035180166,2014,8930,True,0
76561198035180166,2014,200210,True,1
76561198059186896,2012,206210,True,2
76561198045771425,2014,226700,True,0
76561198045771425,2014,302060,False,2
76561198045771425,2014,730,True,0
76561198000791529,2013,219150,True,2
76561198000791529,2012,38830,True,2
76561198000791529,2011,3830,True,2
76561198000791529,2011,620,True,2
76561198000791529,2010,40800,True,1
76561198000791529,2010,550,True,2
76561198101089412,2013,730,True,1
76561198101089412,2013,500,True,1
hudhu-azngod,2014,263300,True,2
dragonphoenix34,2015,570,True,2
dragonphoenix34,2014,304930,True,2
airvortex,2015,248820,True,1
airvortex,2014,272060,True,2
ramphastidae,2015,346110,True,2
ramphastidae,2013,570,True,2
supernashwanpower,2010,440,False,2
76561198108233047,2014,440,True,2
FlynnHW,2015,205100,True,2
FlynnHW,2015,730,True,1
FlynnHW,2015,550,True,2
FlynnHW,2015,239140,True,0
FlynnHW,2015,7670,True,2
FlynnHW,2014,218620,True,1
hallyy123,2014,8930,True,2
Bubblepowa_x,2014,9900,False,2
76561198073425601,2014,218620,True,2
76561198073425601,2014,238960,True,2
76561198087393066,2014,209870,True,2
KK4,2011,440,True,2
76561198077183278,2015,730,True,2
76561198077183278,2015,370100,False,2
76561198043550061,2014,278570,False,1
76561198043550061,2014,287450,True,1
76561198043550061,2014,39190,False,1
transplant369,2014,265930,True,2
transplant369,2014,440,True,2
Vector3478,2014,304930,True,2
76561198026369655,2014,265610,True,2
76561198026369655,2014,22320,True,2
76561198026369655,2014,70400,True,2
76561197994405541,2015,234140,True,0
76561197994405541,2014,206420,True,2
76561198082161883,2014,730,True,2
7656119806181852,2015,730,True,1
7656119806181852,2015,440,True,2
76561198098826029,2015,310370,True,1
76561198098826029,2015,1250,True,2
LeTresTres,2013,33900,True,2
76561198043797303,2013,4570,True,2
76561198043797303,2013,570,True,2
76561198043797303,2013,4570,True,2
76561198043797303,2013,570,True,2
ITISTHENUTSHACK,2013,105600,True,1
ITISTHENUTSHACK,2014,299360,True,0
ITISTHENUTSHACK,2015,274920,False,1
baldwenis,2015,241930,True,2
KEV_LE7,2015,730,True,2
KEV_LE7,2015,440,True,2
76561198080176279,2014,440,True,2
Oodan432,2015,390390,True,2
Oodan432,2015,730,True,2
Oodan432,2014,220200,True,2
Oodan432,2014,265930,True,2
Oodan432,2014,236390,True,2
Oodan432,2015,221680,True,2
Oodan432,2014,15560,True,1
Oodan432,2014,55230,True,2
Oodan432,2013,17080,True,1
Oodan432,2013,105600,True,1
76561197992809369,2015,377160,True,1
TripleD3cker,2013,440,True,2
76561198057197505,2015,730,True,1
76561198057197505,2015,105600,True,2
Donkey555,2014,440,True,2
76561198076039282,2015,307880,True,2
yureeddis,2014,107410,True,2
yureeddis,2014,4000,True,2
yureeddis,2014,227940,True,2
yureeddis,2014,221100,True,2
76561197970528598,2015,105600,True,1
overlordoverlord,2015,247730,True,0
overlordoverlord,2014,218620,True,2
overlordoverlord,2015,4000,True,2
overlordoverlord,2015,242860,True,2
overlordoverlord,2015,252490,True,0
overlordoverlord,2014,108600,True,0
overlordoverlord,2014,251570,True,2
TroySama,2015,330840,True,2
stewysdsdsdsadasdgsadf,2015,730,True,2
stewysdsdsdsadasdgsadf,2015,4000,True,2
76561198062379753,2015,310380,True,2
76561198062379753,2014,226700,False,0
76561198062379753,2015,40100,True,2
76561198062379753,2014,570,True,2
76561198062379753,2012,440,True,2
76561198060418890,2015,42680,True,2
76561198060418890,2015,264710,True,1
76561198060418890,2014,107200,True,2
TheYap,2015,110800,True,2
TheYap,2015,241930,True,2
76561198083468270,2014,570,True,2
76561198063585456,2014,225260,True,1
76561198063585456,2014,108600,True,1
76561198063585456,2014,252490,True,2
76561198063585456,2014,264140,True,2
76561198063585456,2013,219640,True,2
FokkoChan,2014,440,True,2
FokkoChan,2015,730,True,0
FokkoChan,2015,4000,True,1
tsumikai,2015,326410,True,2
76561198069824038,2014,730,True,2
76561198069824038,2014,104900,True,2
76561198069824038,2014,266840,True,2
76561198069824038,2015,304050,True,2
76561198069824038,2014,208090,True,2
76561198069824038,2014,218620,True,2
Tubbyness,2014,113200,True,2
Tudah,2015,271590,True,2
Tudah,2013,105600,True,0
Tudah,2015,440,True,2
Tudah,2013,4000,True,2
Tudah,2015,232090,True,0
Tudah,2015,104900,True,2
THETUG,2014,252490,True,2
THETUG,2014,41100,True,1
AwesomenessD,2014,221100,True,0
AwesomenessD,2015,201810,True,2
AwesomenessD,2015,346010,True,2
AwesomenessD,2014,11390,False,0
AwesomenessD,2014,250320,True,2
AwesomenessD,2014,24780,True,1
AwesomenessD,2014,274190,True,2
AwesomenessD,2014,265930,True,2
AwesomenessD,2014,203160,True,1
pieman98,2014,288470,True,1
Tunnocks,2015,219830,True,2
Tunnocks,2014,211820,True,2
Turk101,2015,107410,True,2
Turk101,2015,221100,True,2
TonytheTurkey,2014,8190,True,2
Turn_on_a_Dime,2013,232910,True,2
Turn_on_a_Dime,2013,34330,True,2
Turn_on_a_Dime,2013,8930,True,2
Turn_on_a_Dime,2013,22370,True,2
76561198121482617,2014,730,True,2
turtletoto123456,2014,570,True,2
turtletoto123456,2014,206420,True,2
Turtleboy2001,2015,730,True,0
76561198038838463,2015,227940,True,1
eeeeeeeeeltruT,2015,250900,True,1
eeeeeeeeeltruT,2015,242680,True,2
eeeeeeeeeltruT,2015,285900,True,0
eeeeeeeeeltruT,2015,312530,True,2
eeeeeeeeeltruT,2015,40800,True,0
schwarzz09,2014,211820,True,1
schwarzz09,2014,34900,True,0
Darwin420,2014,440,True,1
DrSparkle,2015,340150,False,2
76561198083424293,2014,440,True,1
76561198047937253,2014,221100,True,2
76561198047937253,2013,218620,True,2
76561198047483430,2013,211820,True,2
194847383,2014,570,True,2
194847383,2014,113200,True,2
194847383,2014,63380,True,0
194847383,2014,312990,True,1
194847383,2013,550,True,2
pandasmokingbamboo,2015,70,True,2
pandasmokingbamboo,2015,220,True,2
pandasmokingbamboo,2014,230410,True,2
76561198077459426,2014,570,True,2
mingles2001,2015,295110,False,0
76561198083091405,2015,8980,True,2
76561198083091405,2014,218230,True,2
76561198083091405,2014,218130,True,2
Popcorncake,2015,48700,True,0
Popcorncake,2014,214950,True,2
76561198054069754,2014,570,True,2
76561198052461539,2015,9900,False,1
Uber__,2014,219830,True,2
Uber__,2014,250320,True,2
Uber__,2014,8190,True,2
Uber__,2013,4000,True,2
timmytimexue,2014,236390,True,2
timmytimexue,2014,570,True,0
NBR588,2015,359550,True,2
NBR588,2014,49520,True,2
42654264,2013,730,True,2
Uetzal,2014,105600,True,2
uglybutinteresting,2014,264200,True,2
dedlydwagon,2013,105600,True,2
TheUltimateNetwork,2015,252950,True,1
TheUltimateNetwork,2015,301910,True,2
UltimateSgaming,2014,301970,True,2
Ultrablue2258,2014,304930,True,2
megaglitch016,2015,1840,True,2
megaglitch016,2013,440,True,2
gustavogamesBR,2015,730,True,1
76561198068900778,2015,377160,True,1
76561198011923340,2015,377160,True,2
76561198011923340,2015,219990,True,2
unbuff,2015,319630,True,2
unbuff,2013,550,True,2
unbuff,2015,313740,False,0
unbuff,2013,50650,True,2
unbuff,2013,200710,True,2
studsdean,2013,440,True,2
goboy3133,2015,298630,True,1
goboy3133,2013,105600,True,2
goboy3133,2012,22380,True,2
goboy3133,2011,320,True,2
goboy3133,2011,440,True,2
huntude,2015,255710,True,1
huntude,2014,550,True,2
huntude,2013,200710,True,1
huntude,2013,39800,True,1
huntude,2013,48700,True,1
iceassassin3,2014,218620,True,1
iceassassin3,2015,235540,True,0
iceassassin3,2015,209080,True,2
vagatarian2,2015,730,True,1
vagatarian2,2015,252490,True,2
vagatarian2,2013,205100,True,0
vagatarian2,2015,300,True,2
vagatarian2,2015,550,True,2
vagatarian2,2015,440,False,0
76561198120479313,2014,319510,True,1
76561198120479313,2014,251570,True,0
76561198120479313,2014,730,True,2
idid911lmao,2015,304930,True,1
UndrSandAble,2012,410,True,2
76561198066050451,2014,251990,True,2
76561198066050451,2013,73020,True,2
76561198066050451,2015,20500,True,1
76561198066050451,2015,200510,True,0
76561198066050451,2014,208090,True,2
76561198066050451,2014,440,True,1
76561198066050451,2013,17080,True,2
ungstein,2014,12120,False,2
ungstein,2015,218620,False,2
ungstein,2014,214950,False,0
ungstein,2015,56400,False,2
ungstein,2015,266840,False,2
ungstein,2015,240,True,2
ungstein,2013,440,False,0
ungstein,2013,34330,False,0
ungstein,2012,570,False,2
NikkiRox,2015,330830,True,1
ceruleansketchcat,2015,313120,True,2
ceruleansketchcat,2015,203160,True,0
ceruleansketchcat,2015,265630,True,0
ceruleansketchcat,2015,387860,True,0
ceruleansketchcat,2015,221910,True,1
76561198027755721,2013,226960,True,2
76561198027755721,2013,226960,True,2
76561198103139418,2014,291910,True,2
76561198103139418,2014,318220,True,2
76561198103139418,2015,266290,False,1
76561198103139418,2015,304930,True,2
unknightly,2014,249630,True,2
unknightly,2014,440,True,2
unknightly,2014,239820,True,2
unknightly,2014,205910,True,2
unknightly,2014,224760,True,2
76561198094634713,2015,730,True,2
unkowncode94,2015,330840,False,2
unkowncode94,2014,213670,True,2
unkowncode94,2015,234140,True,2
unkowncode94,2014,203160,True,0
unkowncode94,2015,340170,False,0
unkowncode94,2015,24960,False,2
Unl33t,2014,261640,True,2
Unl33t,2014,238960,True,2
Blahmatron,2015,252950,True,1
Ur3ansplace,2012,550,True,1
Ur3ansplace,2011,105600,True,0
76561198097307311,2015,219103,True,2
UncleUrkelJerk,2014,241600,True,2
Urotsuki,2014,246700,True,2
Urotsuki,2013,225600,True,2
Urotsuki,2014,244630,True,2
Urotsuki,2014,250260,True,2
Urotsuki,2014,265690,True,2
76561198032400276,2015,40800,True,1
arcanesage,2014,212160,True,2
usaussie,2015,319510,True,0
usaussie,2015,330840,True,2
usaussie,2015,206440,True,2
76561198149939310,2015,49520,True,2
76561198149939310,2015,270150,True,2
leogtz99,2014,250320,True,2
leogtz99,2014,261030,True,2
76561198034898515,2014,440,True,2
76561198034898515,2014,304930,False,0
utulien82,2015,274270,True,0
76561198001743414,2015,319630,True,2
uzzumymw,2015,230410,True,2
uzzumymw,2015,317360,True,0
uzzumymw,2014,304930,True,2
GetInTheVoiD,2014,282070,True,0
76561198084363527,2014,224260,True,1
youmothersz4life,2014,301520,True,1
mudcakez,2014,222880,True,1
valdosta,2012,440,True,1
valentino0429,2015,211820,True,1
valentino0429,2015,206210,True,1
valentino0429,2015,1250,True,1
ckwilliam,2015,340170,True,2
ckwilliam,2015,203160,True,2
ckwilliam,2015,271590,True,2
falfouchinskaia,2015,325610,False,0
falfouchinskaia,2015,335030,False,2
falfouchinskaia,2015,310380,True,2
valvoman,2013,440,False,0
Vandaz,2014,301520,True,2
76561197984271449,2014,222880,True,0
mrhuffenpuff,2014,730,True,2
mrhuffenpuff,2014,238460,True,2
mrhuffenpuff,2014,218620,True,2
mrhuffenpuff,2015,291550,True,2
mrhuffenpuff,2014,222880,True,2
mrhuffenpuff,2013,38740,True,2
mrhuffenpuff,2015,311210,False,0
mrhuffenpuff,2015,234670,True,0
mrhuffenpuff,2014,203140,True,2
mrhuffenpuff,2014,200710,True,2
Vapas,2015,105600,True,2
Vapas,2014,234670,True,1
Vapas,2014,272510,True,2
Vapas,2014,620,True,0
Vapas,2014,72850,True,0
Vapas,2014,220240,True,1
Vashaa,2015,264200,True,2
alasdair2013,2014,244850,True,0
alasdair2013,2014,2400,True,0
alasdair2013,2014,15120,True,2
alasdair2013,2014,336100,True,2
alasdair2013,2014,263020,True,0
bongsweremadebybongocomics,2015,4000,True,2
bongsweremadebybongocomics,2015,71230,True,2
iamavegan,2015,730,True,1
vegetox,2015,304930,True,1
vegetox,2014,570,True,2
76561198045624072,2015,391540,True,2
76561198045624072,2014,221910,True,2
76561198072496287,2015,352460,True,2
76561198066004879,2014,218620,True,2
76561198087507270,2014,238320,True,2
76561198087507270,2014,4000,True,2
vengerfire,2015,236110,True,2
vengerfire,2015,218620,False,1
76561198059429616,2014,72850,True,2
76561198059429616,2014,8930,True,2
AkivaraRyuzaki,2015,250320,True,2
AkivaraRyuzaki,2015,330830,True,1
AkivaraRyuzaki,2015,368500,True,2
AkivaraRyuzaki,2014,221040,True,1
Vereake,2015,346110,False,0
76561197971285616,2014,440,True,2
76561197971285616,2015,370190,True,2
76561197971285616,2015,45797,True,2
76561197971285616,2015,338000,True,2
verrors,2014,216150,False,2
verrors,2014,70400,True,1
verrors,2014,261030,True,2
verrors,2013,440,True,0
verrors,2012,730,True,2
76561197976177356,2011,22380,True,2
76561197976177356,2014,265550,False,0
jnizzi,2015,271590,True,2
Vertex02,2015,250900,True,2
verticalibre,2015,297130,True,0
fung_bb,2014,72850,True,1
fung_bb,2015,730,True,1
AssassinOfTruth,2014,4000,True,2
AssassinOfTruth,2014,265930,True,0
AssassinOfTruth,2014,272060,True,2
76561198052928427,2015,232430,True,2
Vexenite,2013,221100,False,0
Vexenite,2013,4000,True,2
76561198001768083,2015,313120,True,2
76561198068101386,2015,730,True,2
VictorSkou,2015,730,True,0
12das,2015,304930,True,1
12das,2014,440,True,1
_Enlightenment_,2015,303210,True,2
Felipoi,2015,316430,True,2
Felipoi,2014,34030,True,1
Felipoi,2014,242860,True,1
Felipoi,2014,200210,False,1
dontdisturbthecoffee,2015,287700,True,0
76561198053057695,2014,218620,True,0
Vicnick,2014,220,True,2
76561197996932711,2014,200260,True,2
76561198074076427,2015,248390,True,0
76561198074076427,2013,440,True,2
geroucien,2014,8850,True,0
geroucien,2015,319510,True,0
geroucien,2014,7670,True,0
geroucien,2015,317400,True,0
geroucien,2015,214930,True,1
geroucien,2014,8870,True,1
geroucien,2014,220,True,0
thombelcar,2015,374570,True,1
jesus-cristo,2013,550,True,1
jesus-cristo,2013,236390,True,1
76561198065746586,2014,241540,True,0
76561198065746586,2015,268420,True,2
76561198050727619,2014,242860,True,2
76561198094345587,2015,24240,True,2
76561198094345587,2014,440,True,2
blackviper8881,2014,4000,True,2
76561198072822539,2014,274900,True,2
76561198097466813,2015,393410,True,2
76561198043642424,2013,218620,True,2
recoilcomaero,2014,230410,True,2
recoilcomaero,2014,224600,True,2
recoilcomaero,2015,39000,True,1
recoilcomaero,2015,220240,True,1
FoxAndVixen,2015,8870,True,2
76561198084406709,2014,251570,True,2
wasthisusernametaken,2015,730,True,1
wasthisusernametaken,2015,374570,True,1
wasthisusernametaken,2015,265930,True,2
wasthisusernametaken,2015,257400,True,2
37755753,2015,318430,True,0
37755753,2015,730,False,2
37755753,2014,248800,True,2
37755753,2015,370100,False,2
gabrielpadovani11,2015,354140,True,0
gabrielpadovani11,2015,332800,True,1
gabrielpadovani11,2014,319510,True,1
gabrielpadovani11,2014,400,True,1
gabrielpadovani11,2014,252490,True,2
gabrielpadovani11,2013,550,True,1
76561198094718859,2014,440,True,1
76561198094718859,2014,233250,False,0
couchguy123,2015,42680,True,2
eledga,2015,369580,True,0
eledga,2015,201810,True,2
eledga,2015,244850,True,2
voncrumb,2015,299360,False,2
voncrumb,2015,346010,True,0
voncrumb,2015,248820,True,2
voncrumb,2015,218230,True,2
VBDJCHDVGMIF,2013,550,True,2
jewhue,2014,265930,True,2
76561198071337230,2015,346110,True,2
76561198071337230,2014,215470,True,2
76561198023531038,2013,44320,True,2
pencilspankerjunior,2015,730,True,2
voshi_nova,2015,261030,True,1
